,pt1,pt2,dist,time,bat
46971,"(34.097359, -117.37883)","(33.832757, -118.235208)",101899.0,4793.0,366883530.7358648
46972,"(34.097359, -117.37883)","(37.275418, -121.866073)",618226.0,26210.0,2986292151.319262
46973,"(34.097359, -117.37883)","(37.70687, -122.1594)",660013.0,27464.0,3222067063.9232364
46974,"(34.097359, -117.37883)","(37.31412, -121.86017)",621175.0,26365.0,2995097091.1949425
46975,"(34.097359, -117.37883)","(33.888576, -117.275543)",28721.0,1604.0,156960620.0269888
46976,"(34.097359, -117.37883)","(34.065605, -117.554952)",20233.0,1158.0,61530324.65293336
46977,"(34.097359, -117.37883)","(37.110094, -121.015475)",514863.0,21448.0,2502726783.9237027
46978,"(34.097359, -117.37883)","(34.425432, -117.291142)",56239.0,2851.0,441937362.3333505
46979,"(34.097359, -117.37883)","(36.34122, -119.38985)",373574.0,15954.0,1768778934.2047627
46980,"(34.097359, -117.37883)","(33.7822, -118.2108)",105413.0,4861.0,390588819.2512277
46981,"(34.097359, -117.37883)","(37.44836, -122.11823)",648536.0,27503.0,3124027775.259127
46982,"(34.097359, -117.37883)","(35.6157, -119.65721)",308132.0,13213.0,1442263062.6958454
46983,"(34.097359, -117.37883)","(34.00562, -118.12381)",77556.0,3827.0,254762116.5045936
46984,"(34.097359, -117.37883)","(37.93507, -121.31174)",619042.0,25663.0,3020534605.693153
46985,"(34.097359, -117.37883)","(34.56089, -120.14103)",292235.0,13590.0,1310954547.6724954
46986,"(34.097359, -117.37883)","(35.97851, -114.83517)",375226.0,15807.0,2003494378.4044034
46987,"(34.097359, -117.37883)","(34.81936, -120.23188)",314346.0,15384.0,1403649346.9925344
46988,"(34.097359, -117.37883)","(37.98506, -120.36808)",614378.0,27310.0,3059543999.013683
46989,"(34.097359, -117.37883)","(34.12744, -118.44347)",111301.0,5194.0,533048430.6589394
46990,"(34.097359, -117.37883)","(33.86032, -118.2766)",103531.0,4693.0,385281354.28816634
46991,"(34.097359, -117.37883)","(37.95417, -120.41887)",606667.0,26789.0,2978353841.857121
46992,"(34.097359, -117.37883)","(35.441284, -119.250429)",272569.0,12054.0,1243825149.083309
46993,"(34.097359, -117.37883)","(33.02008, -117.28097)",141640.0,7015.0,539888817.0127178
46994,"(34.097359, -117.37883)","(33.83835, -116.54484)",91753.0,4085.0,383022624.6207684
46995,"(34.097359, -117.37883)","(34.61812, -120.18705)",304131.0,13395.0,1412266021.9764254
46996,"(34.097359, -117.37883)","(35.39038, -119.09019)",261969.0,11535.0,1198089618.5612562
46997,"(34.097359, -117.37883)","(34.65054, -120.4583)",321999.0,14395.0,1454893708.5845804
46998,"(34.097359, -117.37883)","(36.97874, -121.9536)",623646.0,26708.0,2984736746.000584
46999,"(34.097359, -117.37883)","(37.86697, -122.26723)",679241.0,28541.0,3312254565.921756
47000,"(34.097359, -117.37883)","(35.46767, -119.07412)",266919.0,11571.0,1263483962.7091303
47001,"(34.097359, -117.37883)","(33.89859, -118.27977)",101480.0,4708.0,372089591.592557
47002,"(34.097359, -117.37883)","(33.7441, -118.19161)",109781.0,5079.0,409544742.1942561
47003,"(34.097359, -117.37883)","(34.07523, -117.29432)",10352.0,790.0,22195931.15901214
47004,"(32.648858, -96.782923)","(32.76662, -96.807086)",19467.0,994.0,70319303.31374544
47005,"(32.648858, -96.782923)","(32.89683, -96.68401)",41490.0,1837.0,205931755.56559253
47006,"(32.648858, -96.782923)","(30.213718, -97.738941)",307345.0,12416.0,1584858338.7434185
47007,"(32.648858, -96.782923)","(36.093705, -95.863764)",434673.0,18299.0,2188041865.0461297
47008,"(32.648858, -96.782923)","(36.144924, -97.086989)",450242.0,18132.0,2357983349.767097
47009,"(32.648858, -96.782923)","(34.773291, -96.697633)",273735.0,11717.0,1403056206.4306185
47010,"(32.648858, -96.782923)","(32.527872, -93.714249)",302536.0,11973.0,1530175194.7925086
47011,"(32.648858, -96.782923)","(35.35468, -94.437379)",465586.0,19451.0,2336138152.4734406
47012,"(32.648858, -96.782923)","(35.463717, -97.619498)",357918.0,14388.0,1906022201.965683
47013,"(32.648858, -96.782923)","(35.494079, -97.511596)",350610.0,14009.0,1876220861.6235318
47014,"(32.648858, -96.782923)","(36.264897, -95.854698)",451687.0,19148.0,2256621656.9855638
47015,"(32.648858, -96.782923)","(32.469998, -93.672804)",307715.0,12282.0,1545354140.369815
