src,dst,pt1_lat,pt1_lon,pt2_lat,pt2_lon,dist,time,bat
110,18,32.80764,-96.896592,35.434767,-97.424626,323509.0,12841.0,
110,19,32.80764,-96.896592,36.106651,-97.051781,419500.0,16757.0,
110,20,32.80764,-96.896592,35.539229,-98.659654,429205.0,16844.0,
110,21,32.80764,-96.896592,35.246922,-97.461247,299969.0,11788.0,
110,22,32.80764,-96.896592,30.337826,-95.412461,335873.0,13277.0,
110,23,32.80764,-96.896592,35.464849,-97.584064,330057.0,13128.0,
110,24,32.80764,-96.896592,34.713769,-98.401654,313605.0,12528.0,
110,25,32.80764,-96.896592,35.457897,-97.688507,338645.0,13451.0,
110,26,32.80764,-96.896592,33.73573,-97.14484,119135.0,4809.0,
110,27,32.80764,-96.896592,30.437821,-95.498724,318993.0,12443.0,
110,28,32.80764,-96.896592,36.127685,-95.995789,419497.0,17607.0,
110,29,32.80764,-96.896592,36.434113,-99.427596,549268.0,22407.0,
110,30,32.80764,-96.896592,35.40817,-99.379767,442561.0,18986.0,
110,31,32.80764,-96.896592,29.618948,-95.190362,421283.0,17155.0,
110,32,32.80764,-96.896592,30.725159,-96.425728,281729.0,11251.0,
110,33,32.80764,-96.896592,29.784231,-95.800795,422934.0,16922.0,
110,34,32.80764,-96.896592,29.533464,-95.776052,444924.0,17966.0,
110,35,32.80764,-96.896592,35.608029,-97.530713,340341.0,13491.0,
110,36,32.80764,-96.896592,32.68081,-97.087869,32600.0,1469.0,
110,37,32.80764,-96.896592,35.490972,-98.967096,459172.0,18047.0,
110,38,32.80764,-96.896592,35.838731,-94.631014,466815.0,19793.0,
110,39,32.80764,-96.896592,35.106478,-92.43572,565012.0,22009.0,
110,40,32.80764,-96.896592,31.499498,-97.173412,170461.0,6956.0,
110,41,32.80764,-96.896592,32.645801,-96.840907,27898.0,1402.0,
110,42,32.80764,-96.896592,32.598649,-97.317542,62592.0,2787.0,
110,43,32.80764,-96.896592,29.797098,-95.267537,400314.0,16056.0,
110,44,32.80764,-96.896592,29.779825,-95.881549,430811.0,17187.0,
110,45,32.80764,-96.896592,32.4532,-94.706348,218813.0,8655.0,
110,46,32.80764,-96.896592,35.395749,-97.267868,334870.0,13223.0,
110,47,32.80764,-96.896592,32.917907,-96.419128,52813.0,2526.0,
110,48,32.80764,-96.896592,29.31101,-98.617826,467917.0,18846.0,
110,49,32.80764,-96.896592,35.189976,-101.706309,563369.0,22500.0,
110,50,32.80764,-96.896592,29.560871,-95.888031,459275.0,18700.0,
110,51,32.80764,-96.896592,32.448848,-100.439583,362964.0,14066.0,
110,52,32.80764,-96.896592,32.441468,-93.765558,310061.0,12502.0,
110,53,32.80764,-96.896592,29.944217,-95.522266,385523.0,15408.0,
110,54,32.80764,-96.896592,35.191937,-101.760916,568060.0,22763.0,
110,55,32.80764,-96.896592,31.784139,-93.08731,419094.0,17021.0,
110,56,32.80764,-96.896592,29.816425,-95.256051,402915.0,16282.0,
110,57,32.80764,-96.896592,34.071417,-99.009382,269710.0,10776.0,
110,58,32.80764,-96.896592,32.824385,-97.336689,48897.0,2139.0,
110,59,32.80764,-96.896592,30.0774,-99.10731,461165.0,19574.0,
110,60,32.80764,-96.896592,35.335799,-94.384145,462084.0,19335.0,
110,61,32.80764,-96.896592,30.209862,-92.002378,643361.0,25293.0,
110,62,32.80764,-96.896592,31.151717,-93.265081,471285.0,19759.0,
110,63,32.80764,-96.896592,32.627591,-97.314361,57644.0,2641.0,
110,64,32.80764,-96.896592,32.789008,-96.652678,28129.0,1457.0,
110,65,32.80764,-96.896592,29.830522,-94.804667,447091.0,17859.0,
110,66,32.80764,-96.896592,29.446369,-98.362307,462298.0,17532.0,
110,67,32.80764,-96.896592,32.354553,-95.302495,169565.0,6993.0,
110,68,32.80764,-96.896592,35.309665,-99.631741,453500.0,19594.0,
110,69,32.80764,-96.896592,36.249164,-95.333829,439218.0,18679.0,
110,70,32.80764,-96.896592,32.181782,-94.334174,286788.0,11354.0,
110,71,32.80764,-96.896592,36.127057,-96.352955,438056.0,18464.0,
110,72,32.80764,-96.896592,35.58558,-97.58744,342854.0,13626.0,
110,73,32.80764,-96.896592,36.706596,-101.443207,719644.0,30794.0,
110,74,32.80764,-96.896592,32.698465,-97.959695,112765.0,4741.0,
110,75,32.80764,-96.896592,32.693705,-96.910233,15776.0,806.0,
110,76,32.80764,-96.896592,32.624236,-96.843053,30197.0,1508.0,
110,77,32.80764,-96.896592,36.113892,-95.889587,425923.0,17911.0,
110,78,32.80764,-96.896592,36.535661,-97.33916,444986.0,17375.0,
110,79,32.80764,-96.896592,29.793882,-95.266015,400827.0,16073.0,
110,80,32.80764,-96.896592,31.507287,-97.145928,166267.0,6682.0,
110,81,32.80764,-96.896592,30.330588,-97.701649,314850.0,12448.0,
110,82,32.80764,-96.896592,30.337826,-95.412461,335873.0,13277.0,
110,83,32.80764,-96.896592,34.188212,-97.171022,170575.0,6738.0,
110,84,32.80764,-96.896592,35.486391,-95.148721,382781.0,15820.0,
110,85,32.80764,-96.896592,29.026255,-95.449404,480844.0,19629.0,
110,86,32.80764,-96.896592,35.150538,-97.479381,286745.0,11136.0,
110,87,32.80764,-96.896592,36.167392,-94.119169,557785.0,22796.0,
110,88,32.80764,-96.896592,29.420734,-98.386385,467023.0,17708.0,
110,89,32.80764,-96.896592,29.930697,-95.420077,376462.0,14949.0,
110,90,32.80764,-96.896592,35.02927,-94.647628,382390.0,17303.0,
110,91,32.80764,-96.896592,35.626543,-97.496058,340870.0,13545.0,
110,92,32.80764,-96.896592,36.161696,-95.829403,432621.0,18216.0,
110,93,32.80764,-96.896592,35.840761,-98.419831,430366.0,17048.0,
110,94,32.80764,-96.896592,31.207465,-95.996079,228127.0,9002.0,
110,95,32.80764,-96.896592,35.392817,-97.422948,319619.0,12579.0,
110,96,32.80764,-96.896592,35.478088,-97.741089,343918.0,13701.0,
110,97,32.80764,-96.896592,29.6257,-95.288383,416216.0,16855.0,
110,98,32.80764,-96.896592,35.25655,-96.671004,315489.0,13021.0,
110,99,32.80764,-96.896592,35.507948,-97.564657,334467.0,13261.0,
110,100,32.80764,-96.896592,35.462338,-97.654087,335242.0,13268.0,
110,101,32.80764,-96.896592,35.87844,-97.392471,370622.0,14625.0,
110,102,32.80764,-96.896592,34.584172,-98.396813,298629.0,11988.0,
110,103,32.80764,-96.896592,30.094552,-97.811104,345292.0,13801.0,
110,104,32.80764,-96.896592,29.628285,-95.412268,413142.0,16779.0,
110,105,32.80764,-96.896592,36.081743,-96.054325,416839.0,17535.0,
110,106,32.80764,-96.896592,32.648858,-96.782923,29631.0,1554.0,
110,107,32.80764,-96.896592,36.751521,-96.000152,496379.0,21210.0,
110,108,32.80764,-96.896592,36.221004,-95.83666,441430.0,18478.0,
110,109,32.80764,-96.896592,30.35815,-99.606129,463332.0,21311.0,
110,110,32.80764,-96.896592,30.25011,-93.01142,565534.0,24276.0,
110,111,32.80764,-96.896592,33.94423,-96.41932,154281.0,6295.0,
110,112,32.80764,-96.896592,32.76062,-96.89269,10725.0,652.0,
110,113,32.80764,-96.896592,32.98445,-97.33049,61381.0,2722.0,
110,114,32.80764,-96.896592,32.62712,-96.74537,34238.0,1951.0,
111,0,35.382404,-92.390824,38.966292,-94.715917,523651.0,24382.0,
111,1,35.382404,-92.390824,39.058754,-95.667854,618339.0,28086.0,
111,2,35.382404,-92.390824,32.76662,-96.807086,586011.0,23146.0,
111,3,35.382404,-92.390824,32.89683,-96.68401,577276.0,22747.0,
111,4,35.382404,-92.390824,35.166531,-89.972823,301262.0,12349.0,
111,5,35.382404,-92.390824,36.093705,-95.863764,408135.0,16012.0,
111,6,35.382404,-92.390824,36.144924,-97.086989,533609.0,20992.0,
111,7,35.382404,-92.390824,34.773291,-96.697633,515937.0,20401.0,
111,8,35.382404,-92.390824,32.527872,-93.714249,418313.0,16982.0,
111,9,35.382404,-92.390824,35.35468,-94.437379,242806.0,10003.0,
111,10,35.382404,-92.390824,36.264897,-95.854698,426728.0,16811.0,
111,11,35.382404,-92.390824,32.469998,-93.672804,424407.0,17526.0,
111,12,35.382404,-92.390824,37.215692,-93.306068,260997.0,13065.0,
111,13,35.382404,-92.390824,32.80764,-96.896592,596150.0,23706.0,
111,14,35.382404,-92.390824,35.924917,-95.000686,350210.0,14735.0,
111,15,35.382404,-92.390824,32.029056,-93.713243,477773.0,19551.0,
111,16,35.382404,-92.390824,35.853211,-94.989243,341999.0,14226.0,
111,17,35.382404,-92.390824,36.106651,-97.051781,535377.0,21218.0,
111,18,35.382404,-92.390824,33.73573,-97.14484,610709.0,25103.0,
111,19,35.382404,-92.390824,36.127685,-95.995789,421336.0,16741.0,
111,20,35.382404,-92.390824,32.68081,-97.087869,620931.0,24538.0,
111,21,35.382404,-92.390824,35.838731,-94.631014,291780.0,13263.0,
111,22,35.382404,-92.390824,35.106478,-92.43572,35524.0,1946.0,
111,23,35.382404,-92.390824,38.650869,-87.530561,739244.0,32662.0,
111,24,35.382404,-92.390824,37.737099,-97.32375,709834.0,27656.0,
111,25,35.382404,-92.390824,35.066272,-90.052743,300068.0,12294.0,
111,26,35.382404,-92.390824,31.499498,-97.173412,744094.0,29360.0,
111,27,35.382404,-92.390824,32.645801,-96.840907,603281.0,23757.0,
111,28,35.382404,-92.390824,32.598649,-97.317542,650922.0,25856.0,
111,29,35.382404,-92.390824,32.4532,-94.706348,455526.0,18661.0,
111,30,35.382404,-92.390824,35.395749,-97.267868,501502.0,19556.0,
111,31,35.382404,-92.390824,32.917907,-96.419128,544599.0,21286.0,
111,32,35.382404,-92.390824,35.821863,-90.570635,207644.0,10262.0,
111,33,35.382404,-92.390824,32.441468,-93.765558,426254.0,17388.0,
111,34,35.382404,-92.390824,38.89357,-94.36045,497390.0,23416.0,
111,35,35.382404,-92.390824,32.34776,-90.247321,483769.0,22218.0,
111,36,35.382404,-92.390824,31.784139,-93.08731,534367.0,21926.0,
111,37,35.382404,-92.390824,38.971499,-92.294316,518477.0,23808.0,
111,38,35.382404,-92.390824,38.96627,-95.700495,624762.0,28404.0,
111,39,35.382404,-92.390824,38.739127,-90.388246,565544.0,25507.0,
111,40,35.382404,-92.390824,32.824385,-97.336689,641693.0,25428.0,
111,41,35.382404,-92.390824,38.76094,-90.066043,572944.0,25855.0,
111,42,35.382404,-92.390824,37.199194,-93.402643,266889.0,13186.0,
111,43,35.382404,-92.390824,35.335799,-94.384145,240858.0,9736.0,
111,44,35.382404,-92.390824,32.627591,-97.314361,645975.0,25709.0,
111,45,35.382404,-92.390824,32.789008,-96.652678,573564.0,22655.0,
111,46,35.382404,-92.390824,32.354553,-95.302495,488915.0,20328.0,
111,47,35.382404,-92.390824,36.249164,-95.333829,402576.0,16172.0,
111,48,35.382404,-92.390824,32.181782,-94.334174,459347.0,18826.0,
111,49,35.382404,-92.390824,36.127057,-96.352955,458408.0,18205.0,
111,50,35.382404,-92.390824,35.042134,-90.810704,220047.0,9119.0,
111,51,35.382404,-92.390824,38.611125,-90.193753,547053.0,24609.0,
111,52,35.382404,-92.390824,39.088255,-94.732123,541102.0,25254.0,
111,53,35.382404,-92.390824,32.693705,-96.910233,601401.0,23903.0,
111,54,35.382404,-92.390824,32.624236,-96.843053,605245.0,23866.0,
111,55,35.382404,-92.390824,39.149026,-94.617479,534485.0,25041.0,
111,56,35.382404,-92.390824,36.113892,-95.889587,411112.0,16121.0,
111,57,35.382404,-92.390824,39.13353,-94.523119,531952.0,24597.0,
111,58,35.382404,-92.390824,36.535661,-97.33916,573196.0,22297.0,
111,59,35.382404,-92.390824,31.507287,-97.145928,739900.0,29086.0,
111,60,35.382404,-92.390824,35.153934,-90.138245,284748.0,11459.0,
111,61,35.382404,-92.390824,34.188212,-97.171022,607039.0,24397.0,
111,62,35.382404,-92.390824,35.486391,-95.148721,305889.0,12135.0,
111,63,35.382404,-92.390824,35.201617,-91.732791,71052.0,4585.0,
111,64,35.382404,-92.390824,36.167392,-94.119169,301271.0,12157.0,
111,65,35.382404,-92.390824,35.02927,-94.647628,286768.0,12316.0,
111,66,35.382404,-92.390824,36.161696,-95.829403,415963.0,16348.0,
111,67,35.382404,-92.390824,39.091195,-94.682103,539205.0,25084.0,
111,68,35.382404,-92.390824,38.797138,-90.076424,574419.0,25925.0,
111,69,35.382404,-92.390824,35.25655,-96.671004,460553.0,17949.0,
111,70,35.382404,-92.390824,36.081743,-96.054325,427360.0,16836.0,
111,71,35.382404,-92.390824,32.648858,-96.782923,597863.0,23534.0,
111,72,35.382404,-92.390824,36.751521,-96.000152,492277.0,19888.0,
111,73,35.382404,-92.390824,36.221004,-95.83666,422395.0,16576.0,
111,74,35.382404,-92.390824,32.347413,-88.736596,638793.0,28450.0,
111,75,35.382404,-92.390824,33.94423,-96.41932,535500.0,21726.0,
111,76,35.382404,-92.390824,32.76062,-96.89269,594845.0,23458.0,
111,77,35.382404,-92.390824,32.98445,-97.33049,647074.0,25877.0,
111,78,35.382404,-92.390824,32.62712,-96.74537,598007.0,23734.0,
112,0,39.914001,-75.108896,42.393167,-71.064352,485795.0,23408.0,
112,1,39.914001,-75.108896,40.718037,-73.932309,157255.0,7882.0,
112,2,39.914001,-75.108896,36.864044,-76.217318,424267.0,21276.0,
112,3,39.914001,-75.108896,37.083023,-76.463112,497246.0,22525.0,
112,4,39.914001,-75.108896,41.527246,-72.064419,358075.0,17525.0,
112,5,39.914001,-75.108896,42.439859,-71.257005,478975.0,22767.0,
112,6,39.914001,-75.108896,39.417088,-74.538731,78924.0,3748.0,
112,7,39.914001,-75.108896,42.861455,-78.800352,603265.0,27682.0,
112,8,39.914001,-75.108896,39.410942,-74.53063,79882.0,3815.0,
112,9,39.914001,-75.108896,40.453507,-80.085371,510215.0,22167.0,
112,10,39.914001,-75.108896,42.748652,-71.49884,507232.0,24329.0,
112,11,39.914001,-75.108896,35.92353,-78.599883,628443.0,28744.0,
112,12,39.914001,-75.108896,35.923838,-80.007704,744183.0,33081.0,
112,13,39.914001,-75.108896,39.697476,-75.112075,27204.0,1460.0,
112,14,39.914001,-75.108896,42.844172,-78.747585,598353.0,27433.0,
112,15,39.914001,-75.108896,42.340677,-79.595958,614093.0,29115.0,
112,16,39.914001,-75.108896,39.231108,-76.574575,165354.0,7745.0,
112,17,39.914001,-75.108896,41.741747,-72.659203,325221.0,15856.0,
112,18,39.914001,-75.108896,39.411625,-75.03746,62806.0,2883.0,
112,19,39.914001,-75.108896,35.950629,-79.063354,660561.0,29737.0,
112,20,39.914001,-75.108896,39.186951,-76.656014,175966.0,8245.0,
112,21,39.914001,-75.108896,41.172888,-79.341682,501389.0,21059.0,
112,22,39.914001,-75.108896,37.522579,-77.433474,398962.0,18517.0,
112,23,39.914001,-75.108896,38.97776,-77.438304,258741.0,12170.0,
112,24,39.914001,-75.108896,39.811305,-74.96135,20944.0,1453.0,
112,25,39.914001,-75.108896,40.122009,-74.856644,35700.0,2331.0,
112,26,39.914001,-75.108896,41.787689,-76.453971,299445.0,14765.0,
112,27,39.914001,-75.108896,41.237004,-77.038235,298007.0,13394.0,
112,28,39.914001,-75.108896,41.662033,-70.949338,477003.0,22950.0,
112,29,39.914001,-75.108896,43.174856,-71.485967,564325.0,27122.0,
112,30,39.914001,-75.108896,41.157378,-77.349123,339150.0,14755.0,
112,31,39.914001,-75.108896,41.966439,-76.534294,321938.0,15725.0,
112,32,39.914001,-75.108896,40.087252,-76.095113,108070.0,5904.0,
112,33,39.914001,-75.108896,41.228814,-79.431538,511500.0,21496.0,
112,34,39.914001,-75.108896,42.102397,-75.839707,295984.0,13270.0,
112,35,39.914001,-75.108896,40.860729,-75.27151,141367.0,7264.0,
112,36,39.914001,-75.108896,42.922551,-78.628437,598101.0,27129.0,
112,37,39.914001,-75.108896,40.191991,-74.794534,45640.0,2836.0,
112,38,39.914001,-75.108896,40.387923,-74.085991,119552.0,6471.0,
112,39,39.914001,-75.108896,40.247319,-74.24322,93095.0,4799.0,
112,40,39.914001,-75.108896,39.989815,-74.258336,83183.0,4679.0,
112,41,39.914001,-75.108896,41.554634,-72.107836,358394.0,17381.0,
112,42,39.914001,-75.108896,41.3634,-75.730103,200768.0,9146.0,
112,43,39.914001,-75.108896,36.02452,-79.797974,721601.0,32194.0,
112,44,39.914001,-75.108896,41.294864,-72.899122,271192.0,13533.0,
112,45,39.914001,-75.108896,42.983441,-78.91425,622840.0,28620.0,
112,46,39.914001,-75.108896,40.27102,-78.83327,381625.0,16959.0,
112,47,39.914001,-75.108896,40.450231,-76.415776,163010.0,7975.0,
112,48,39.914001,-75.108896,39.660766,-75.693486,65296.0,3219.0,
112,49,39.914001,-75.108896,39.317115,-76.531988,154571.0,7233.0,
112,50,39.914001,-75.108896,40.206139,-79.56679,441626.0,18674.0,
112,51,39.914001,-75.108896,40.055995,-76.327723,136875.0,6541.0,
112,52,39.914001,-75.108896,41.315531,-75.753889,191999.0,8620.0,
112,53,39.914001,-75.108896,40.724957,-76.317177,181810.0,8825.0,
112,54,39.914001,-75.108896,42.938929,-78.823213,622114.0,28227.0,
112,55,39.914001,-75.108896,43.062221,-73.822235,425504.0,19703.0,
112,56,39.914001,-75.108896,40.744271,-75.218923,131390.0,6926.0,
112,57,39.914001,-75.108896,40.838387,-77.787831,320522.0,14980.0,
112,58,39.914001,-75.108896,39.821725,-75.240765,18277.0,966.0,
112,59,39.914001,-75.108896,41.125042,-78.765941,448677.0,19090.0,
112,60,39.914001,-75.108896,39.974852,-76.723959,171461.0,8364.0,
112,61,39.914001,-75.108896,40.23601,-77.122908,204450.0,9105.0,
112,62,39.914001,-75.108896,42.128286,-79.239695,575470.0,26888.0,
112,63,39.914001,-75.108896,39.497643,-76.169957,118611.0,5664.0,
112,64,39.914001,-75.108896,42.251305,-71.805502,422740.0,20295.0,
112,65,39.914001,-75.108896,40.54965,-79.832323,517375.0,21810.0,
112,66,39.914001,-75.108896,40.30982,-79.508816,461355.0,19966.0,
112,67,39.914001,-75.108896,43.139294,-77.666717,526688.0,24790.0,
112,68,39.914001,-75.108896,43.120271,-76.220444,427115.0,19324.0,
112,69,39.914001,-75.108896,40.805695,-73.880803,166239.0,8187.0,
112,70,39.914001,-75.108896,40.334523,-78.900235,390765.0,17491.0,
112,71,39.914001,-75.108896,39.944688,-76.793636,179697.0,9070.0,
112,72,39.914001,-75.108896,38.472406,-78.878672,432663.0,19377.0,
112,73,39.914001,-75.108896,36.755694,-76.224619,437117.0,21857.0,
112,74,39.914001,-75.108896,40.815644,-79.565628,500116.0,22235.0,
112,75,39.914001,-75.108896,37.39664,-79.229086,523338.0,25023.0,
112,76,39.914001,-75.108896,43.182787,-71.495001,562827.0,27030.0,
112,77,39.914001,-75.108896,39.103618,-77.133408,224069.0,10553.0,
112,78,39.914001,-75.108896,39.147778,-75.498889,125558.0,5971.0,
112,79,39.914001,-75.108896,39.572621,-75.053406,44666.0,2099.0,
112,80,39.914001,-75.108896,41.931182,-72.597616,349749.0,17002.0,
112,81,39.914001,-75.108896,40.612658,-79.172436,454947.0,20051.0,
112,82,39.914001,-75.108896,40.812004,-80.078881,542311.0,23027.0,
112,83,39.914001,-75.108896,42.122459,-80.0774,684193.0,28574.0,
112,84,39.914001,-75.108896,39.224956,-74.774461,99599.0,4966.0,
112,85,39.914001,-75.108896,38.485467,-75.823919,216124.0,10814.0,
112,86,39.914001,-75.108896,39.052532,-74.851683,112917.0,5760.0,
112,87,39.914001,-75.108896,43.067075,-77.306664,498291.0,23467.0,
112,88,39.914001,-75.108896,40.1216,-75.29016,39408.0,2387.0,
112,89,39.914001,-75.108896,40.75717,-73.76397,178348.0,8742.0,
112,90,39.914001,-75.108896,40.67626,-74.24808,127133.0,6238.0,
112,91,39.914001,-75.108896,41.07986,-75.58099,161245.0,7493.0,
112,92,39.914001,-75.108896,40.75402,-73.9493,155463.0,8016.0,
112,93,39.914001,-75.108896,41.89222,-70.90753,475226.0,23264.0,
112,94,39.914001,-75.108896,39.4528,-76.31311,128378.0,6025.0,
112,95,39.914001,-75.108896,41.04002,-74.06268,177979.0,8631.0,
112,96,39.914001,-75.108896,36.77966,-76.23317,434625.0,21715.0,
112,97,39.914001,-75.108896,36.08421,-80.06405,745805.0,33204.0,
112,98,39.914001,-75.108896,39.45187,-75.0998,61527.0,2989.0,
113,0,34.923072,-80.991091,34.829494,-82.310005,146789.0,6835.0,
113,1,34.923072,-80.991091,36.864044,-76.217318,569476.0,25771.0,
113,2,34.923072,-80.991091,37.083023,-76.463112,593667.0,25591.0,
113,3,34.923072,-80.991091,35.251751,-81.094667,52911.0,2930.0,
113,4,34.923072,-80.991091,35.588154,-82.550899,214859.0,9764.0,
113,5,34.923072,-80.991091,33.632374,-84.465773,402239.0,17707.0,
113,6,34.923072,-80.991091,35.184065,-80.880391,32550.0,1827.0,
113,7,34.923072,-80.991091,33.652844,-84.253832,393919.0,17493.0,
113,8,34.923072,-80.991091,34.935622,-81.042552,6157.0,517.0,
113,9,34.923072,-80.991091,35.831853,-80.243198,133366.0,6185.0,
113,10,34.923072,-80.991091,35.92353,-78.599883,302937.0,13660.0,
113,11,34.923072,-80.991091,35.923838,-80.007704,157182.0,7275.0,
113,12,34.923072,-80.991091,35.760503,-78.625345,311042.0,13782.0,
113,13,34.923072,-80.991091,33.873935,-84.297481,367303.0,16011.0,
113,14,34.923072,-80.991091,33.607933,-84.372205,403873.0,17743.0,
113,15,34.923072,-80.991091,35.329856,-78.040702,342959.0,16113.0,
113,16,34.923072,-80.991091,34.936731,-82.233031,137003.0,6626.0,
113,17,34.923072,-80.991091,35.950629,-79.063354,258513.0,11598.0,
113,18,34.923072,-80.991091,35.519793,-82.603744,206888.0,9424.0,
113,19,34.923072,-80.991091,35.680223,-80.858077,90105.0,4341.0,
113,20,34.923072,-80.991091,38.134634,-85.737722,724742.0,32820.0,
113,21,34.923072,-80.991091,38.373132,-85.747053,755075.0,33465.0,
113,22,34.923072,-80.991091,37.522579,-77.433474,503738.0,21659.0,
113,23,34.923072,-80.991091,32.189249,-81.192721,355410.0,14607.0,
113,24,34.923072,-80.991091,36.093837,-80.209155,165428.0,7608.0,
113,25,34.923072,-80.991091,34.94618,-81.996914,114899.0,5600.0,
113,26,34.923072,-80.991091,35.467829,-84.644781,473774.0,21002.0,
113,27,34.923072,-80.991091,33.392931,-82.11295,239594.0,10271.0,
113,28,34.923072,-80.991091,32.492435,-83.740402,463751.0,20515.0,
113,29,34.923072,-80.991091,33.771564,-84.239687,376185.0,16403.0,
113,30,34.923072,-80.991091,33.618609,-83.843952,391964.0,16095.0,
113,31,34.923072,-80.991091,35.122229,-80.943483,27112.0,1556.0,
113,32,34.923072,-80.991091,38.35917,-81.62868,463221.0,20121.0,
113,33,34.923072,-80.991091,35.279545,-81.120447,56601.0,3052.0,
113,34,34.923072,-80.991091,33.761479,-84.536192,402335.0,17549.0,
113,35,34.923072,-80.991091,38.156773,-85.680368,717430.0,32686.0,
113,36,34.923072,-80.991091,35.869632,-83.540182,344622.0,15764.0,
113,37,34.923072,-80.991091,36.02452,-79.797974,182099.0,8176.0,
113,38,34.923072,-80.991091,34.65542,-84.978235,490986.0,21114.0,
113,39,34.923072,-80.991091,35.972547,-83.247995,312717.0,14299.0,
113,40,34.923072,-80.991091,33.832468,-84.481028,390499.0,17083.0,
113,41,34.923072,-80.991091,35.458359,-79.108203,232651.0,11598.0,
113,42,34.923072,-80.991091,31.490414,-82.865433,478045.0,23374.0,
113,43,34.923072,-80.991091,35.277382,-80.809339,47427.0,2597.0,
113,44,34.923072,-80.991091,33.916342,-84.274911,365273.0,16017.0,
113,45,34.923072,-80.991091,34.89794,-85.121699,528900.0,22786.0,
113,46,34.923072,-80.991091,34.501374,-82.684429,203716.0,9350.0,
113,47,34.923072,-80.991091,34.888642,-82.159227,131595.0,6079.0,
113,48,34.923072,-80.991091,33.732199,-84.574809,407510.0,17871.0,
113,49,34.923072,-80.991091,35.651702,-77.369504,442853.0,19124.0,
113,50,34.923072,-80.991091,38.273839,-84.550775,649552.0,29092.0,
113,51,34.923072,-80.991091,33.497956,-82.089662,224638.0,9440.0,
113,52,34.923072,-80.991091,37.234356,-80.432667,311765.0,13827.0,
113,53,34.923072,-80.991091,35.966518,-83.991825,391546.0,17670.0,
113,54,34.923072,-80.991091,38.472406,-78.878672,514010.0,22218.0,
113,55,34.923072,-80.991091,36.755694,-76.224619,568621.0,25501.0,
113,56,34.923072,-80.991091,35.707705,-81.394364,120617.0,5934.0,
113,57,34.923072,-80.991091,37.39664,-79.229086,367489.0,16758.0,
113,58,34.923072,-80.991091,34.953342,-78.890291,247975.0,11489.0,
113,59,34.923072,-80.991091,32.137126,-81.173883,361196.0,14869.0,
113,60,34.923072,-80.991091,34.28253,-77.963603,350155.0,15375.0,
113,61,34.923072,-80.991091,35.42781,-83.44499,302184.0,13870.0,
113,62,34.923072,-80.991091,34.955044,-82.441322,167253.0,8055.0,
113,63,34.923072,-80.991091,34.8753,-83.96176,362271.0,16809.0,
113,64,34.923072,-80.991091,34.70653,-80.88195,30387.0,1375.0,
113,65,34.923072,-80.991091,33.98079,-84.52217,396811.0,17405.0,
113,66,34.923072,-80.991091,36.77966,-76.23317,566892.0,25361.0,
113,67,34.923072,-80.991091,36.08421,-80.06405,174625.0,7926.0,
114,0,34.02094,-117.385415,35.317617,-119.039048,252229.0,11009.0,
114,1,34.02094,-117.385415,36.72136,-119.761165,430604.0,18304.0,
114,2,34.02094,-117.385415,37.642339,-122.117821,661198.0,27803.0,
114,3,34.02094,-117.385415,37.990624,-121.283787,628103.0,26260.0,
114,4,34.02094,-117.385415,32.631042,-117.057953,171488.0,7517.0,
114,5,34.02094,-117.385415,32.978339,-117.034924,132267.0,5802.0,
114,6,34.02094,-117.385415,33.862772,-117.234706,25777.0,1320.0,
114,7,34.02094,-117.385415,34.025657,-118.031019,65072.0,3088.0,
114,8,34.02094,-117.385415,33.968221,-118.109093,75772.0,3550.0,
114,9,34.02094,-117.385415,34.209219,-118.496403,118637.0,5505.0,
114,10,34.02094,-117.385415,34.091688,-117.87986,51879.0,2555.0,
114,11,34.02094,-117.385415,34.23702,-118.597759,129879.0,6164.0,
114,12,34.02094,-117.385415,33.676026,-117.764558,69464.0,3224.0,
114,13,34.02094,-117.385415,36.220567,-115.125553,376786.0,15712.0,
114,14,34.02094,-117.385415,33.899899,-118.207088,90276.0,4274.0,
114,15,34.02094,-117.385415,34.047068,-117.634077,26189.0,1318.0,
114,16,34.02094,-117.385415,34.042311,-117.584572,21329.0,1062.0,
114,17,34.02094,-117.385415,36.169487,-119.338155,354820.0,15203.0,
114,18,34.02094,-117.385415,34.508713,-117.332343,68570.0,3312.0,
114,19,34.02094,-117.385415,34.421443,-119.684178,235708.0,10490.0,
114,20,34.02094,-117.385415,36.590599,-119.4258,413830.0,17824.0,
114,21,34.02094,-117.385415,35.75191,-119.240762,306393.0,13259.0,
114,22,34.02094,-117.385415,34.539391,-117.2962,72672.0,3426.0,
114,23,34.02094,-117.385415,36.76452,-119.8305,436447.0,18453.0,
114,24,34.02094,-117.385415,37.9816,-122.04593,675054.0,28209.0,
114,25,34.02094,-117.385415,33.887527,-117.571533,30217.0,1489.0,
114,26,34.02094,-117.385415,33.923992,-117.411949,14824.0,898.0,
114,27,34.02094,-117.385415,34.138664,-117.923766,59866.0,3004.0,
114,28,34.02094,-117.385415,33.860704,-117.865217,59835.0,2783.0,
114,29,34.02094,-117.385415,34.689589,-118.130371,125865.0,6673.0,
114,30,34.02094,-117.385415,34.118101,-116.45646,109042.0,5003.0,
114,31,34.02094,-117.385415,37.73137,-122.212097,667550.0,27882.0,
114,32,34.02094,-117.385415,37.88175,-122.306259,686314.0,28646.0,
114,33,34.02094,-117.385415,34.886448,-117.079423,119138.0,5323.0,
